ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
Unknown,49,11/29/2020,12/05/2020,56,442,0,0,2449,73712,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2020-49,
60642,21,05/23/2021,05/29/2021,6,2067,30,10232.2,387,36067,1916,178540.7,0.0,0.1,1,24,5.0,118.8,20201,60642-2021-21,POINT (-87.657821 41.899935)
60666,52,12/20/2020,12/26/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-52,POINT (-87.896371 41.979511)
60607,28,07/05/2020,07/11/2020,16,505,54,1706.6,586,4031,1980,13622.4,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-28,POINT (-87.652727 41.876104)
60609,21,05/23/2021,05/29/2021,27,7392,44,12020.5,1193,81530,1940,132579.9,0.0,0.1,1,152,1.6,247.2,61495,60609-2021-21,POINT (-87.653382 41.812017)
60640,16,04/12/2020,04/18/2020,146,321,209,460.4,332,917,476,1315.4,0.3,0.3,6,14,8.6,20.1,69715,60640-2020-16,POINT (-87.662232 41.971888)
60610,17,04/25/2021,05/01/2021,42,3504,108,8980.2,1461,69679,3744,178577.1,0.0,0.1,1,32,2.6,82.0,39019,60610-2021-17,POINT (-87.63581 41.90455)
60610,43,10/18/2020,10/24/2020,87,926,223,2373.2,1595,21506,4088,55116.7,0.1,0.0,0,10,0.0,25.6,39019,60610-2020-43,POINT (-87.63581 41.90455)
60656,29,07/18/2021,07/24/2021,17,3274,62,11871.4,519,38017,1882,137847.6,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-29,POINT (-87.817934 41.974566)
60614,23,05/31/2020,06/06/2020,4,503,6,705.4,520,4417,729,6194.3,0.0,0.1,0,62,0.0,86.9,71308,60614-2020-23,POINT (-87.652064 41.922605)
60626,32,08/02/2020,08/08/2020,17,1296,34,2606.1,978,18082,1967,36360.3,0.0,0.1,0,120,0.0,241.3,49730,60626-2020-32,POINT (-87.669834 42.009469)
60605,19,05/09/2021,05/15/2021,15,1962,54,7129.6,818,46568,2972,169221.3,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-19,POINT (-87.623449 41.867824)
60636,12,03/15/2020,03/21/2020,12,14,37,43.5,52,58,162,180.1,0.2,0.2,1,1,3.1,3.1,32203,60636-2020-12,POINT (-87.668597 41.77599)
60661,3,01/17/2021,01/23/2021,13,634,131,6387.3,321,11307,3234,113913,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-3,POINT (-87.644283 41.882786)
60616,5,01/31/2021,02/06/2021,52,3210,96,5893.8,1240,57275,2277,105161.2,0.0,0.1,1,86,1.8,157.9,54464,60616-2021-5,POINT (-87.629531 41.844869)
60626,34,08/16/2020,08/22/2020,31,1354,62,2722.7,1384,20903,2783,42033,0.0,0.1,0,120,0.0,241.3,49730,60626-2020-34,POINT (-87.669834 42.009469)
60617,38,09/13/2020,09/19/2020,70,2147,85,2601.4,1045,26340,1266,31914.1,0.1,0.1,1,81,1.2,98.1,82534,60617-2020-38,POINT (-87.556897 41.721257)
60657,12,03/15/2020,03/21/2020,32,47,46,67.1,145,182,207,259.8,0.2,0.2,0,0,0.0,0.0,70052,60657-2020-12,POINT (-87.658216 41.939715)
60647,22,05/24/2020,05/30/2020,89,1295,102,1479.8,831,5770,950,6593.6,0.1,0.2,6,75,6.9,85.7,87509,60647-2020-22,POINT (-87.701101 41.921058)
60624,43,10/18/2020,10/24/2020,57,1373,158,3797.2,720,14738,1991,40760,0.1,0.1,3,34,8.3,94.0,36158,60624-2020-43,POINT (-87.722735 41.879417)
60605,36,09/05/2021,09/11/2021,20,2222,73,8074.4,988,60761,3590,220796.5,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-36,POINT (-87.623449 41.867824)
60613,11,03/08/2020,03/14/2020,5,5,10,10,13,15,26,29.9,0.0,0.0,0,0,0.0,0.0,50113,60613-2020-11,POINT (-87.661343 41.953742)
60606,47,11/15/2020,11/21/2020,13,159,419,5127.4,278,4101,8965,132247.7,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-47,POINT (-87.63676 41.882634)
60606,11,03/14/2021,03/20/2021,9,277,290,8932.6,237,7343,7643,236794.6,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-11,POINT (-87.63676 41.882634)
60607,7,02/14/2021,02/20/2021,19,2255,64,7620.6,1516,46473,5123,157051.1,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-7,POINT (-87.652727 41.876104)
60609,21,05/17/2020,05/23/2020,229,1552,372,2523.8,1025,4772,1667,7760,0.2,0.3,7,50,11.4,81.3,61495,60609-2020-21,POINT (-87.653382 41.812017)
60646,26,06/21/2020,06/27/2020,7,397,25,1418.5,416,3844,1486,13734.9,0.0,0.1,0,41,0.0,146.5,27987,60646-2020-26,POINT (-87.761826 41.993931)
60660,14,03/29/2020,04/04/2020,28,64,65,148,91,245,210,566.6,0.3,0.2,1,1,2.3,2.3,43242,60660-2020-14,POINT (-87.666362 41.991062)
60827,24,06/07/2020,06/13/2020,1,83,4,290.4,39,408,136,1427.7,0.0,0.2,0,7,0.0,24.5,28577,60827-2020-24,POINT (-87.633087 41.650765)
60639,12,03/15/2020,03/21/2020,14,14,16,15.5,57,64,63,70.7,0.1,0.1,1,1,1.1,1.1,90517,60639-2020-12,POINT (-87.75531 41.920609)
60601,30,07/19/2020,07/25/2020,8,108,54,735.9,245,1883,1670,12831.3,0.0,0.1,0,5,0.0,34.1,14675,60601-2020-30,POINT (-87.622844 41.886262)
60624,11,03/08/2020,03/14/2020,,,,,9,10,25,27.7,0.0,0.0,0,0,0.0,0.0,36158,60624-2020-11,POINT (-87.722735 41.879417)
60707,14,03/29/2020,04/04/2020,15,29,35,67.4,55,117,128,272,0.2,0.2,0,1,0.0,2.3,43019,60707-2020-14,POINT (-87.808283 41.921777)
60601,14,04/04/2021,04/10/2021,17,1031,116,7025.6,800,24700,5451,168313.5,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-14,POINT (-87.622844 41.886262)
60628,36,08/30/2020,09/05/2020,48,1619,72,2426.4,979,19383,1467,29049.5,0.1,0.1,0,113,0.0,169.4,66724,60628-2020-36,POINT (-87.621537 41.694192)
60666,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-10,POINT (-87.896371 41.979511)
60607,23,05/31/2020,06/06/2020,5,446,17,1507.2,209,1940,706,6556,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-23,POINT (-87.652727 41.876104)
60645,13,03/22/2020,03/28/2020,108,132,226,276.5,261,339,547,710.2,0.4,0.3,0,0,0.0,0.0,47732,60645-2020-13,POINT (-87.695049 42.008927)
60623,10,03/01/2020,03/07/2020,,,,,2,2,2,2.3,0.0,0.0,0,0,0.0,0.0,85979,60623-2020-10,POINT (-87.717446 41.850321)
60827,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,28577,60827-2020-10,POINT (-87.633087 41.650765)
60602,4,01/24/2021,01/30/2021,8,85,643,6832.8,52,1754,4180,140996.8,0.2,0.1,0,1,0.0,80.4,1244,60602-2021-4,POINT (-87.628309 41.883136)
60614,10,03/01/2020,03/07/2020,,,,,2,2,3,2.8,0.0,0.0,0,0,0.0,0.0,71308,60614-2020-10,POINT (-87.652064 41.922605)
60608,19,05/09/2021,05/15/2021,31,8078,39,10198.9,1958,108893,2472,137482.5,0.0,0.1,1,140,1.3,176.8,79205,60608-2021-19,POINT (-87.670366 41.849879)
60655,1,01/03/2021,01/09/2021,147,2805,510,9738.2,1041,24868,3614,86335.2,0.2,0.1,0,31,0.0,107.6,28804,60655-2021-1,POINT (-87.701434 41.696456)
60607,50,12/06/2020,12/12/2020,77,1737,260,5870,1940,30772,6556,103991.1,0.0,0.1,0,5,0.0,16.9,29591,60607-2020-50,POINT (-87.652727 41.876104)
60601,18,04/26/2020,05/02/2020,13,57,89,388.4,70,268,477,1826.2,0.2,0.2,1,3,6.8,20.4,14675,60601-2020-18,POINT (-87.622844 41.886262)
60640,21,05/17/2020,05/23/2020,61,758,88,1087.3,617,3712,885,5324.5,0.1,0.2,7,76,10.0,109.0,69715,60640-2020-21,POINT (-87.662232 41.971888)
60608,46,11/08/2020,11/14/2020,518,4467,654,5639.8,3225,49086,4072,61973.4,0.2,0.1,1,85,1.3,107.3,79205,60608-2020-46,POINT (-87.670366 41.849879)
60612,43,10/18/2020,10/24/2020,93,1195,271,3482.8,1436,20380,4185,59397.9,0.1,0.1,0,31,0.0,90.4,34311,60612-2020-43,POINT (-87.687011 41.88004)
60605,25,06/20/2021,06/26/2021,2,1978,7,7187.8,599,50585,2177,183818.5,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-25,POINT (-87.623449 41.867824)
60610,28,07/05/2020,07/11/2020,27,349,69,894.4,849,5963,2176,15282.3,0.0,0.1,1,10,2.6,25.6,39019,60610-2020-28,POINT (-87.63581 41.90455)
60606,32,08/02/2020,08/08/2020,3,49,97,1580.1,98,1767,3160,56981.6,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-32,POINT (-87.63676 41.882634)
60602,31,08/01/2021,08/07/2021,4,114,322,9164,115,3611,9244,290273.3,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-31,POINT (-87.628309 41.883136)
60622,46,11/08/2020,11/14/2020,310,2460,587,4659.7,3062,43474,5800,82348,0.1,0.1,1,58,1.9,109.9,52793,60622-2020-46,POINT (-87.681818 41.902762)
60630,13,03/22/2020,03/28/2020,26,39,45,68,173,219,302,381.9,0.1,0.1,1,2,1.7,3.5,57344,60630-2020-13,POINT (-87.759611 41.971261)
60622,22,05/24/2020,05/30/2020,28,615,53,1164.9,453,3280,858,6212.9,0.1,0.2,2,49,3.8,92.8,52793,60622-2020-22,POINT (-87.681818 41.902762)
60630,49,11/29/2020,12/05/2020,239,3319,417,5787.9,1945,34661,3392,60444,0.1,0.1,3,82,5.2,143.0,57344,60630-2020-49,POINT (-87.759611 41.971261)
60637,28,07/05/2020,07/11/2020,33,688,70,1449.8,798,8464,1682,17836.2,0.0,0.1,0,26,0.0,54.8,47454,60637-2020-28,POINT (-87.604053 41.780991)
60632,30,07/19/2020,07/25/2020,95,3552,104,3901.6,1254,16134,1377,17722.1,0.1,0.2,2,97,2.2,106.5,91039,60632-2020-30,POINT (-87.711251 41.810038)
60661,14,03/29/2020,04/04/2020,3,15,30,151.1,16,67,161,675,0.1,0.2,0,0,0.0,0.0,9926,60661-2020-14,POINT (-87.644283 41.882786)
60611,12,03/15/2020,03/21/2020,15,16,46,49.3,85,99,262,305.3,0.1,0.1,0,0,0.0,0.0,32426,60611-2020-12,POINT (-87.620291 41.894734)
60645,24,06/07/2020,06/13/2020,39,1102,82,2308.7,563,5185,1180,10862.7,0.1,0.2,0,65,0.0,136.2,47732,60645-2020-24,POINT (-87.695049 42.008927)
60633,18,04/26/2020,05/02/2020,18,66,140,512.8,78,278,606,2159.9,0.3,0.2,0,0,0.0,0.0,12871,60633-2020-18,POINT (-87.556037 41.653147)
60601,29,07/18/2021,07/24/2021,9,1121,61,7638.8,471,32764,3210,223264.1,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-29,POINT (-87.622844 41.886262)
60628,47,11/15/2020,11/21/2020,258,2962,387,4439.2,1964,33447,2944,50127.4,0.1,0.1,4,138,6.0,206.8,66724,60628-2020-47,POINT (-87.621537 41.694192)
60608,14,03/29/2020,04/04/2020,76,168,96,212.1,201,509,254,642.6,0.3,0.3,1,1,1.3,1.3,79205,60608-2020-14,POINT (-87.670366 41.849879)
60602,42,10/11/2020,10/17/2020,6,30,482,2411.6,55,870,4421,69935.7,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-42,POINT (-87.628309 41.883136)
60614,25,06/14/2020,06/20/2020,19,537,27,753.1,710,5880,996,8245.9,0.0,0.1,1,65,1.4,91.2,71308,60614-2020-25,POINT (-87.652064 41.922605)
60601,35,08/23/2020,08/29/2020,14,148,95,1008.5,421,3415,2869,23270.9,0.0,0.0,0,5,0.0,34.1,14675,60601-2020-35,POINT (-87.622844 41.886262)
60636,30,07/19/2020,07/25/2020,36,883,112,2742,457,6119,1419,19001.3,0.1,0.1,1,52,3.1,161.5,32203,60636-2020-30,POINT (-87.668597 41.77599)
60637,16,04/12/2020,04/18/2020,57,233,120,491,247,990,520,2086.2,0.2,0.2,4,8,8.4,16.9,47454,60637-2020-16,POINT (-87.604053 41.780991)
60605,4,01/24/2021,01/30/2021,21,1585,76,5759.7,950,31377,3452,114019.4,0.0,0.1,0,10,0.0,36.3,27519,60605-2021-4,POINT (-87.623449 41.867824)
60613,43,10/18/2020,10/24/2020,114,1148,228,2290.8,2127,26682,4244,53243.7,0.1,0.0,0,33,0.0,65.9,50113,60613-2020-43,POINT (-87.661343 41.953742)
60632,15,04/05/2020,04/11/2020,115,205,126,225.2,282,616,310,676.6,0.4,0.3,6,8,6.6,8.8,91039,60632-2020-15,POINT (-87.711251 41.810038)
60608,31,07/26/2020,08/01/2020,50,2077,63,2622.3,1441,16902,1819,21339.6,0.0,0.1,1,75,1.3,94.7,79205,60608-2020-31,POINT (-87.670366 41.849879)
60606,33,08/09/2020,08/15/2020,6,55,194,1773.6,135,1902,4353,61335.1,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-33,POINT (-87.63676 41.882634)
60614,19,05/03/2020,05/09/2020,59,427,83,598.8,486,2139,682,2999.7,0.1,0.2,10,48,14.0,67.3,71308,60614-2020-19,POINT (-87.652064 41.922605)
60610,39,09/26/2021,10/02/2021,44,4208,113,10784.5,2242,103665,5746,265678.3,0.0,0.0,0,34,0.0,87.1,39019,60610-2021-39,POINT (-87.63581 41.90455)
60827,46,11/08/2020,11/14/2020,14,165,49,577.4,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-46,POINT (-87.633087 41.650765)
60614,46,11/08/2020,11/14/2020,387,2700,543,3786.4,4066,53912,5702,75604.4,0.1,0.0,2,75,2.8,105.2,71308,60614-2020-46,POINT (-87.652064 41.922605)
60622,25,06/14/2020,06/20/2020,23,673,44,1274.8,903,5466,1710,10353.6,0.0,0.1,2,54,3.8,102.3,52793,60622-2020-25,POINT (-87.681818 41.902762)
60623,27,06/28/2020,07/04/2020,58,3585,68,4169.6,1126,13765,1310,16009.7,0.1,0.3,1,148,1.2,172.1,85979,60623-2020-27,POINT (-87.717446 41.850321)
60601,4,01/24/2021,01/30/2021,13,878,89,5983,550,17660,3748,120340.7,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-4,POINT (-87.622844 41.886262)
60609,31,07/26/2020,08/01/2020,66,2107,107,3426.3,1025,13646,1667,22190.4,0.1,0.2,0,77,0.0,125.2,61495,60609-2020-31,POINT (-87.653382 41.812017)
60619,27,06/28/2020,07/04/2020,33,1008,54,1645.5,919,10549,1500,17220.6,0.0,0.1,1,65,1.6,106.1,61258,60619-2020-27,POINT (-87.60569 41.744737)
60620,49,11/29/2020,12/05/2020,229,3311,336,4862.3,2218,38940,3257,57184,0.1,0.1,4,99,5.9,145.4,68096,60620-2020-49,POINT (-87.651656 41.740873)
60626,23,05/31/2020,06/06/2020,68,1071,137,2153.6,657,4954,1321,9961.8,0.1,0.2,8,102,16.1,205.1,49730,60626-2020-23,POINT (-87.669834 42.009469)
60636,23,05/31/2020,06/06/2020,25,724,78,2248.2,310,3148,963,9775.5,0.1,0.2,1,46,3.1,142.8,32203,60636-2020-23,POINT (-87.668597 41.77599)
60624,16,04/18/2021,04/24/2021,73,3278,202,9065.8,1196,40627,3308,112359.6,0.1,0.1,1,75,2.8,207.4,36158,60624-2021-16,POINT (-87.722735 41.879417)
60605,50,12/06/2020,12/12/2020,79,1258,287,4571.4,1224,23365,4448,84905,0.1,0.1,0,7,0.0,25.4,27519,60605-2020-50,POINT (-87.623449 41.867824)
60607,12,03/21/2021,03/27/2021,55,2414,186,8157.9,1554,54812,5252,185232,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-12,POINT (-87.652727 41.876104)
60608,41,10/04/2020,10/10/2020,105,2881,133,3637.4,2140,35289,2702,44554,0.1,0.1,0,80,0.0,101.0,79205,60608-2020-41,POINT (-87.670366 41.849879)
60632,4,01/24/2021,01/30/2021,187,12118,205,13310.8,1708,70838,1876,77810.6,0.1,0.2,8,183,8.8,201.0,91039,60632-2021-4,POINT (-87.711251 41.810038)
60609,43,10/18/2020,10/24/2020,185,3020,301,4911,1695,28969,2756,47107.9,0.1,0.1,1,85,1.6,138.2,61495,60609-2020-43,POINT (-87.653382 41.812017)
60656,14,04/04/2021,04/10/2021,64,2941,232,10663.9,801,29223,2904,105961.1,0.1,0.1,0,55,0.0,199.4,27579,60656-2021-14,POINT (-87.817934 41.974566)
60640,15,04/05/2020,04/11/2020,75,175,108,251,181,585,260,839.1,0.3,0.2,5,8,7.2,11.5,69715,60640-2020-15,POINT (-87.662232 41.971888)
60656,3,01/17/2021,01/23/2021,67,2464,243,8934.3,722,22085,2618,80079,0.1,0.1,4,42,14.5,152.3,27579,60656-2021-3,POINT (-87.817934 41.974566)
60612,29,07/12/2020,07/18/2020,19,797,55,2322.9,743,7341,2166,21395.5,0.0,0.1,1,29,2.9,84.5,34311,60612-2020-29,POINT (-87.687011 41.88004)
60614,24,06/07/2020,06/13/2020,15,518,21,726.4,753,5170,1056,7250.2,0.0,0.1,2,64,2.8,89.8,71308,60614-2020-24,POINT (-87.652064 41.922605)
60602,14,04/04/2021,04/10/2021,1,100,80,8038.6,64,2300,5145,184887.5,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-14,POINT (-87.628309 41.883136)
60601,9,02/28/2021,03/06/2021,12,922,82,6282.8,683,20753,4654,141417.4,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-9,POINT (-87.622844 41.886262)
60606,22,05/30/2021,06/05/2021,0,318,0,10254.8,192,9728,6192,313705.3,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-22,POINT (-87.63676 41.882634)
60641,14,03/29/2020,04/04/2020,50,89,70,125.3,183,383,258,539.3,0.2,0.2,2,2,2.8,2.8,71023,60641-2020-14,POINT (-87.746791 41.946682)
60613,44,10/25/2020,10/31/2020,168,1316,335,2626.1,2376,29058,4741,57985,0.1,0.0,1,34,2.0,67.8,50113,60613-2020-44,POINT (-87.661343 41.953742)
60607,37,09/06/2020,09/12/2020,22,678,74,2291.2,723,10323,2443,34885.6,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-37,POINT (-87.652727 41.876104)
60621,42,10/11/2020,10/17/2020,35,851,120,2930.2,511,11088,1760,38179.2,0.1,0.1,0,53,0.0,182.5,29042,60621-2020-42,POINT (-87.638812 41.776931)
60632,29,07/12/2020,07/18/2020,57,3457,63,3797.3,1176,14880,1292,16344.6,0.1,0.2,2,95,2.2,104.4,91039,60632-2020-29,POINT (-87.711251 41.810038)
60628,13,03/22/2020,03/28/2020,95,121,142,181.3,230,351,345,526,0.4,0.3,1,1,1.5,1.5,66724,60628-2020-13,POINT (-87.621537 41.694192)
60611,30,07/25/2021,07/31/2021,29,2399,89,7398.4,1286,65439,3966,201810.3,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-30,POINT (-87.620291 41.894734)
60617,34,08/16/2020,08/22/2020,85,1889,103,2288.8,1438,21943,1742,26586.6,0.1,0.1,1,75,1.2,90.9,82534,60617-2020-34,POINT (-87.556897 41.721257)
60827,31,07/26/2020,08/01/2020,1,100,4,349.9,57,765,200,2677,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-31,POINT (-87.633087 41.650765)
60624,40,09/27/2020,10/03/2020,17,1254,47,3468.1,564,12796,1560,35389.1,0.0,0.1,0,31,0.0,85.7,36158,60624-2020-40,POINT (-87.722735 41.879417)
60641,30,07/25/2021,07/31/2021,61,9285,86,13073.2,1551,121052,2184,170440.6,0.0,0.1,0,138,0.0,194.3,71023,60641-2021-30,POINT (-87.746791 41.946682)
60612,14,03/29/2020,04/04/2020,54,134,157,390.5,199,520,580,1515.5,0.4,0.3,3,4,8.7,11.7,34311,60612-2020-14,POINT (-87.687011 41.88004)
60642,15,04/05/2020,04/11/2020,10,37,50,183.2,53,201,262,995,0.2,0.2,0,0,0.0,0.0,20201,60642-2020-15,POINT (-87.657821 41.899935)
60661,12,03/21/2021,03/27/2021,25,755,252,7606.3,424,14841,4272,149516.4,0.1,0.1,0,1,0.0,10.1,9926,60661-2021-12,POINT (-87.644283 41.882786)
60625,36,08/30/2020,09/05/2020,57,2046,72,2581.9,1472,24459,1858,30865.8,0.0,0.1,2,110,2.5,138.8,79243,60625-2020-36,POINT (-87.701816 41.971155)
60602,17,04/25/2021,05/01/2021,1,105,80,8440.5,80,2524,6431,202893.9,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-17,POINT (-87.628309 41.883136)
60620,23,06/06/2021,06/12/2021,12,5738,18,8426.3,1238,91273,1818,134035.8,0.0,0.1,1,164,1.5,240.8,68096,60620-2021-23,POINT (-87.651656 41.740873)
60827,14,04/04/2021,04/10/2021,10,319,35,1116.3,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-14,POINT (-87.633087 41.650765)
60605,33,08/09/2020,08/15/2020,8,312,29,1133.8,553,6832,2010,24826.5,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-33,POINT (-87.623449 41.867824)
60618,12,03/15/2020,03/21/2020,16,22,17,23.3,100,116,106,122.9,0.1,0.1,0,0,0.0,0.0,94395,60618-2020-12,POINT (-87.703343 41.946699)
60606,17,04/19/2020,04/25/2020,2,15,64,483.7,51,183,1645,5901.3,0.2,0.2,0,0,0.0,0.0,3101,60606-2020-17,POINT (-87.63676 41.882634)
60616,46,11/08/2020,11/14/2020,220,1680,404,3084.6,2447,33154,4493,60873.2,0.1,0.1,1,46,1.8,84.5,54464,60616-2020-46,POINT (-87.629531 41.844869)
60644,36,08/30/2020,09/05/2020,19,1568,40,3286.4,894,17468,1874,36611.3,0.0,0.1,0,93,0.0,194.9,47712,60644-2020-36,POINT (-87.756863 41.881113)
60610,31,07/26/2020,08/01/2020,20,419,51,1073.8,867,8518,2222,21830.4,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-31,POINT (-87.63581 41.90455)
60613,33,08/09/2020,08/15/2020,20,614,40,1225.2,1067,12317,2129,24578.5,0.0,0.0,0,31,0.0,61.9,50113,60613-2020-33,POINT (-87.661343 41.953742)
60625,38,09/19/2021,09/25/2021,91,8269,115,10435,5711,158506,7207,200025.2,0.0,0.1,0,202,0.0,254.9,79243,60625-2021-38,POINT (-87.701816 41.971155)
60655,6,02/07/2021,02/13/2021,30,3106,104,10783.2,656,28925,2278,100420.1,0.0,0.1,1,33,3.5,114.6,28804,60655-2021-6,POINT (-87.701434 41.696456)
60638,21,05/17/2020,05/23/2020,114,988,194,1680.4,701,4225,1192,7185.7,0.2,0.3,2,26,3.4,44.2,58797,60638-2020-21,POINT (-87.771902 41.787032)
60653,10,03/01/2020,03/07/2020,,,,,1,1,3,3.1,0.0,0.0,0,0,0.0,0.0,31972,60653-2020-10,POINT (-87.611244 41.819261)
60605,26,06/21/2020,06/27/2020,14,228,51,828.5,499,3033,1813,11021.5,0.0,0.1,0,1,0.0,3.6,27519,60605-2020-26,POINT (-87.623449 41.867824)
60602,32,08/08/2021,08/14/2021,1,115,80,9244.4,110,3721,8842,299115.8,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-32,POINT (-87.628309 41.883136)
60607,29,07/18/2021,07/24/2021,17,2734,57,9239.3,856,74916,2893,253171.6,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-29,POINT (-87.652727 41.876104)
60651,17,04/19/2020,04/25/2020,201,597,318,944.4,589,1646,932,2603.7,0.3,0.3,11,29,17.4,45.9,63218,60651-2020-17,POINT (-87.741017 41.901964)
60611,19,05/03/2020,05/09/2020,7,99,22,305.3,343,1306,1058,4027.6,0.0,0.1,1,2,3.1,6.2,32426,60611-2020-19,POINT (-87.620291 41.894734)
60602,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1244,60602-2020-11,POINT (-87.628309 41.883136)
60827,25,06/20/2021,06/26/2021,0,390,0,1364.7,,807,0,2823.9,0.0,0.1,0,16,0.0,56.0,28577,60827-2021-25,POINT (-87.633087 41.650765)
60605,15,04/11/2021,04/17/2021,31,1898,113,6897.1,1111,42560,4037,154656.8,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-15,POINT (-87.623449 41.867824)
60607,34,08/22/2021,08/28/2021,56,2932,189,9908.4,2287,82637,7729,279264,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-34,POINT (-87.652727 41.876104)
60621,19,05/09/2021,05/15/2021,31,2362,107,8133,765,31304,2634,107788.7,0.0,0.1,0,86,0.0,296.1,29042,60621-2021-19,POINT (-87.638812 41.776931)
60644,14,03/29/2020,04/04/2020,89,180,186,377.3,172,407,360,853,0.5,0.4,7,7,14.7,14.7,47712,60644-2020-14,POINT (-87.756863 41.881113)
60624,23,05/31/2020,06/06/2020,25,855,69,2364.6,335,3754,926,10382.2,0.1,0.2,0,24,0.0,66.4,36158,60624-2020-23,POINT (-87.722735 41.879417)
60617,12,03/15/2020,03/21/2020,22,24,27,29.1,126,138,153,167.2,0.1,0.1,0,0,0.0,0.0,82534,60617-2020-12,POINT (-87.556897 41.721257)
60656,25,06/14/2020,06/20/2020,6,282,22,1022.5,313,2998,1135,10870.6,0.1,0.1,2,9,7.3,32.6,27579,60656-2020-25,POINT (-87.817934 41.974566)
60624,19,05/09/2021,05/15/2021,41,3435,113,9500,1151,44084,3183,121920.5,0.0,0.1,2,78,5.5,215.7,36158,60624-2021-19,POINT (-87.722735 41.879417)
60608,15,04/11/2021,04/17/2021,106,7843,134,9902.2,2390,99955,3018,126197.8,0.0,0.1,0,138,0.0,174.2,79205,60608-2021-15,POINT (-87.670366 41.849879)
60643,51,12/13/2020,12/19/2020,129,3042,259,6099.9,2111,45696,4233,91630.2,0.1,0.1,3,96,6.0,192.5,49870,60643-2020-51,POINT (-87.662381 41.700445)
60666,20,05/10/2020,05/16/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-20,POINT (-87.896371 41.979511)
60605,32,08/08/2021,08/14/2021,46,2116,167,7689.2,1168,56429,4244,205054.7,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-32,POINT (-87.623449 41.867824)
60608,21,05/17/2020,05/23/2020,174,1558,220,1967,987,5387,1246,6801.3,0.2,0.3,4,43,5.1,54.3,79205,60608-2020-21,POINT (-87.670366 41.849879)
60657,16,04/12/2020,04/18/2020,19,174,27,248.4,203,898,290,1281.9,0.1,0.2,4,6,5.7,8.6,70052,60657-2020-16,POINT (-87.658216 41.939715)
60827,20,05/10/2020,05/16/2020,12,64,42,224,43,232,150,811.8,0.2,0.2,2,7,7.0,24.5,28577,60827-2020-20,POINT (-87.633087 41.650765)
60637,19,05/03/2020,05/09/2020,55,410,116,864,541,2526,1140,5323,0.1,0.2,0,14,0.0,29.5,47454,60637-2020-19,POINT (-87.604053 41.780991)
60612,48,11/22/2020,11/28/2020,133,2010,388,5858.2,2185,30091,6368,87700.7,0.1,0.1,1,37,2.9,107.8,34311,60612-2020-48,POINT (-87.687011 41.88004)
